Class;Date;Opening Price;Closing Price;Maximum;Minimum;Var. %;Return;MOMENTUM5;EMA12;EMA26;MACD 12-26;EMA9 of MACD 12-26;MACD 12-26-9;ROI10;ROI20;ROI30;RSI 10;RSI 14;RSI 30;STOCHRSI10;STOCHRSI14;STOCHRSI30;ADX;Williams%R(14);CCI;ATR;UO;;;;;;;;;;;;;;;;;;;;;
0;20100810;21282;21341.62;21407;21238;0.012;0.01219618;-206.22;21087.91915;21362.62014;-274.7009807;-339.1984821;64.49750141;1.67904E-07;9.98494E-08;9.43511E-08;49.96673889;49.78810223;49.94475066;0.523587496;0;0.115389155;14.43591916;-14.43395279;82.45356642;471.7781145;57.10606014;;;;;;;;;;;;;;;;;;;;;
0;20100811;21243;21259.89;21425;21098;-0.004;-0.003829606;-238.43;21114.37621;21251.98768;-137.6114741;-298.8810805;161.2696064;1.01253E-07;8.67547E-08;1.00774E-07;50.11966803;49.57294672;49.89824849;0.679884436;0;0.06475899;13.44950334;-22.77051203;64.30139759;461.4368206;56.94505775;;;;;;;;;;;;;;;;;;;;;
0;20100812;21068;20579.24;21098;20543;-0.032;-0.032015688;-887.2;21032.04756;20527.49018;504.5573821;-138.193388;642.7507701;-1.29886E-07;-2.77047E-08;1.72133E-07;50.32974377;49.82043202;49.78923389;0.965565668;0.315726926;0;13.74917796;-64.76002468;-19.0811137;479.6834763;45.15116699;;;;;;;;;;;;;;;;;;;;;
0;20100813;20613;20539.4;20695;20348;-0.002;-0.001935932;-763.57;20956.25563;20540.31614;415.9394879;-27.36681278;443.3063007;-1.25501E-07;-2.69281E-08;1.12129E-07;50.41220489;49.99994522;49.88747072;1;0.544739114;0.101484003;14.40561461;-85.05854801;-49.52021753;470.2060851;44.11067698;;;;;;;;;;;;;;;;;;;;;
0;20100816;20648;20473.15;20655;20233;-0.003;-0.003225508;-611.32;20881.93169;20467.98337;413.9483115;60.89621207;353.0520994;-1.24203E-07;3.1757E-09;1.41326E-07;50.49357532;50.21850635;49.77159309;1;0.823566311;0;15.23108413;-82.79727794;-59.36050587;466.7627933;42.7488012;;;;;;;;;;;;;;;;;;;;;
1;20100817;20496;20409.06;20611;20193;-0.003;-0.003130442;-932.56;20809.1822;20404.52743;404.6547625;129.6479221;275.0068403;-2.62599E-07;3.36834E-08;1.24717E-07;50.45465635;50.44133947;49.92202183;0.962547017;1;0.15261976;16.0741737;-84.954039;-69.00243362;463.2797367;44.04680341;;;;;;;;;;;;;;;;;;;;;
0;20100818;20511;20668.57;20701;20433;0.013;0.012715431;-591.32;20787.54955;20688.88097;98.66858311;123.4520543;-24.78347123;-1.86662E-07;6.9238E-08;1.37634E-07;50.13816577;50.24954203;49.79255755;0.657977866;0.779135144;0.021269806;16.54944371;-66.88231198;-44.4137754;451.0411841;48.84751477;;;;;;;;;;;;;;;;;;;;;
0;20100819;20538;20536.77;20651;20391;-0.006;-0.006376832;-42.47;20748.96808;20525.06916;223.8989242;143.5414283;80.3574959;-2.1169E-07;7.01584E-08;1.14605E-07;50.27762825;50.31031219;49.92434049;0.756093992;0.849115182;0.154972192;17.08322309;-76.06058496;-65.48791471;438.6503852;47.64609585;;;;;;;;;;;;;;;;;;;;;
0;20100820;20686;20115.69;20701;20051;-0.021;-0.020503711;-423.71;20651.54068;20084.1993;567.3413879;228.3014202;339.0399677;-2.80194E-07;1.68332E-09;4.79412E-08;50.4568677;50.40889205;50.03527407;0.950731067;0.96263508;0.267521534;18.27042011;-95.90050697;-109.5645142;453.7467862;41.47862943;;;;;;;;;;;;;;;;;;;;;
1;20100823;20126;19870.46;20138;19806;-0.012;-0.012190981;-602.69;20531.37442;19854.01852;677.3559089;318.112318;359.2435909;-2.93386E-07;-8.69603E-08;-7.04988E-09;50.64146876;50.29182936;50.14433247;1;0.827831229;0.378168394;19.7989464;-96.46407021;-157.1896817;445.0505872;43.2690408;;;;;;;;;;;;;;;;;;;;;
0;20100824;19861;20010.34;20265;19798;0.007;0.007039595;-398.72;20451.21528;20022.36473;428.8505528;340.2599649;88.59058785;-3.17104E-07;-6.90148E-08;-4.80343E-08;49.83644375;49.97484541;50.09305799;0;0.462807511;0.326147091;20.74110137;-88.35855263;-128.6911169;446.6184024;42.28263921;;;;;;;;;;;;;;;;;;;;;
0;20100825;19845;19694.88;19855;19482;-0.016;-0.01576485;-973.69;20334.85601;19669.68887;665.1671412;405.2414002;259.925741;-3.82784E-07;-1.36743E-07;-3.98076E-08;50.07647546;50.17016506;50.18037346;0.298166773;0.687728384;0.414734324;22.15974624;-89.87250238;-155.9068831;452.4556594;40.07559331;;;;;;;;;;;;;;;;;;;;;
1;20100826;19592;19465.45;19765;19280;-0.012;-0.011649221;-1071.32;20201.10124;19449.73932;751.3619197;474.4655041;276.8964156;-2.82667E-07;-2.09993E-07;-9.7035E-08;50.24871495;50.37437665;50.23700349;0.512122224;0.922888787;0.584219522;23.78481061;-91.80150309;-155.0478249;454.7802552;39.34845402;;;;;;;;;;;;;;;;;;;;;
1;20100827;19577;19735.47;19805;19520;0.014;0.013871757;-380.22;20129.46566;19757.44928;372.0163794;453.9756791;-81.95929976;-1.98702E-07;-1.64658E-07;-1.12083E-07;50.07129317;50.17749685;50.12694405;0.291729342;0.69617132;0.482203508;25.1361264;-78.76596737;-117.4448494;446.5495226;40.68194992;;;;;;;;;;;;;;;;;;;;;
0;20100830;19620;19817.46;19892;19415;0.004;0.004154449;-53;20081.46479;19822.07621;259.3885825;415.0582598;-155.6696773;-1.6064E-07;-1.44476E-07;-6.03594E-08;50.05312135;49.707032;50.02883096;0.269156349;0.154406261;0.432332352;26.55988187;-74.94358974;-103.4047664;448.7245567;44.44708922;;;;;;;;;;;;;;;;;;;;;
0;20100831;19940;19699.66;19940;19613;-0.006;-0.005944253;-310.68;20022.72559;19690.24337;332.4822242;398.5430527;-66.06082847;-1.75884E-07;-2.2397E-07;-2.61783E-08;50.20123625;49.89997098;50.05837137;0.453144298;0.262749585;0.481980081;27.67553017;-76.91639164;-90.04510633;440.0299455;47.1260773;;;;;;;;;;;;;;;;;;;;;
1;20100901;19426;19734.57;19782;19376;0.002;0.001772112;39.69;19978.39396;19737.97974;240.4142222;366.9172866;-126.5030644;-2.31026E-07;-2.13261E-07;-3.27502E-08;49.90849859;49.8801114;49.94367915;0.089506337;0.235704263;0.289220144;29.10704876;-68.01055595;-95.08951939;437.5992351;54.47830711;;;;;;;;;;;;;;;;;;;;;
0;20100902;19759;20369.96;20396;19589;0.032;0.0321968;904.51;20038.63489;20418.57387;-379.9389742;217.5460344;-597.4850087;-3.44542E-08;-1.23939E-07;-1.76029E-08;50.20695272;50.02858833;49.88894863;0.460245288;0.437904206;0.197236104;28.21141552;-23.29627023;-28.90878158;463.9850041;62.62729287;;;;;;;;;;;;;;;;;;;;;
1;20100903;20286;20412.28;20486;20241;0.002;0.002077569;676.81;20096.11875;20411.79586;-315.6771018;110.9014072;-426.578509;7.62432E-08;-9.99396E-08;2.39251E-08;50.41658417;50.1705065;49.91466801;0.720648941;0.631172254;0.240461933;27.11153134;-20.31808586;13.53398985;448.3432181;65.62525093;;;;;;;;;;;;;;;;;;;;;
0;20100907;20481;20639.86;20819;20372;0.011;0.011149171;822.4;20179.77125;20657.4034;-477.6321417;-6.805302591;-470.8268391;1.88485E-07;-4.69818E-08;-1.13688E-08;50.60777608;50.34490535;49.91821505;1;0.908832684;0.246423348;25.17645366;-11.64002599;54.82388889;448.2472739;67.71732478;;;;;;;;;;;;;;;;;;;;;
0;20100908;20734;20660.91;20744;20637;0.001;0.001019871;961.25;20253.7926;20661.17974;-407.3871393;-86.92166993;-320.4654694;1.59158E-07;-7.39809E-08;7.08206E-09;50.72306812;50.3437188;49.92353842;1;0.907142106;0.255370186;23.37959581;-10.27225471;75.99134985;423.8724686;65.57558208;;;;;;;;;;;;;;;;;;;;;
1;20100909;20562;20395.45;20564;20261;-0.013;-0.012848418;660.88;20275.58605;20375.00925;-99.42320514;-89.42197698;-10.00122817;1.75529E-07;-9.70537E-08;-8.81592E-09;50.4273072;50.37332866;49.90776852;0.636911384;0.9493298;0.228866164;22.63446148;-27.52111761;41.37951468;422.1608637;60.89742257;;;;;;;;;;;;;;;;;;;;;
1;20100910;20311;20580.26;20646;20171;0.009;0.009061335;210.3;20322.45896;20596.04852;-273.5895574;-126.2554931;-147.3340643;2.74585E-07;3.61498E-09;-5.74755E-08;50.24358951;50.49037324;49.84900145;0.411371777;1;0.143504053;22.14364703;-15.51267057;56.74711838;425.9350878;67.65181631;;;;;;;;;;;;;;;;;;;;;
0;20100913;20461;20858.47;20958;20448;0.014;0.013518294;446.19;20404.9222;20878.65627;-473.7340693;-195.7512083;-277.982861;2.69228E-07;4.06122E-08;-3.69541E-08;50.41633868;50.58372422;49.92311687;0.623445974;1;0.312826818;20.79707991;-5.931466031;106.748341;431.9397243;68.20642309;;;;;;;;;;;;;;;;;;;;;
1;20100914;20730;20833.19;20895;20688;-0.001;-0.001211978;193.33;20470.80955;20829.69259;-358.8830423;-228.3775751;-130.5054672;2.43796E-07;4.5494E-08;-8.70727E-09;50.19099357;50.36500468;49.93659808;0.346802786;0.750517301;0.340659323;19.54669616;-7.438021454;108.110068;415.8726012;64.08071571;;;;;;;;;;;;;;;;;;;;;
0;20100915;21045;21001.62;21141;20961;0.008;0.008084696;340.71;20552.4727;21014.84519;-462.3724867;-275.1765574;-187.1959293;3.0864E-07;7.18298E-08;-5.1733E-08;49.9002605;50.34912528;49.88528193;0;0.732404449;0.244276525;18.57702756;-7.489521762;133.2067411;408.1538439;63.48850758;;;;;;;;;;;;;;;;;;;;;
0;20100916;20996;21003.94;21086;20791;0.000;0.000110468;608.49;20621.92921;21003.10114;-381.1719334;-296.3756326;-84.79630076;3.00695E-07;4.18157E-08;-3.46815E-08;50.09271525;50.15740461;50.00653171;0.233900061;0.513718039;0.504798826;17.29714773;-7.765439093;113.3949186;400.0714265;65.57761568;;;;;;;;;;;;;;;;;;;;;
0;20100917;21056;20872.79;21061;20711;-0.006;-0.006244067;292.53;20660.52317;20862.76607;-202.2428917;-277.5490844;75.30619276;1.18417E-07;4.23964E-08;-3.22671E-08;50.04378452;50.07038944;50.05185828;0.174432049;0.414464085;0.602189359;16.32675958;-15.19603399;94.43978649;396.4948961;64.70071982;;;;;;;;;;;;;;;;;;;;;
0;20100920;20837;20684.36;20922;20643;-0.009;-0.009027543;-174.11;20664.19038;20670.63646;-6.446078022;-223.3284832;216.8824051;6.58074E-08;7.05238E-08;-3.02753E-08;50.11376476;50.10657073;50.09917811;0.259482601;0.32185219;0.703862695;15.61387535;-25.87195467;67.49411187;388.1024035;62.86732447;;;;;;;;;;;;;;;;;;;;;
1;20100921;20873;20517.96;20968;20353;-0.008;-0.008044726;-315.23;20641.6934;20506.21566;135.4777399;-151.5672385;287.0449785;-2.72058E-08;8.11997E-08;-2.8455E-08;50.19320526;49.90774999;50.14259116;0.356030686;0.03928096;0.797141781;15.69872478;-35.29971671;43.30933221;404.3093747;54.66388551;;;;;;;;;;;;;;;;;;;;;
0;20100922;20581;20753.54;20823;20428;0.012;0.011481648;-248.08;20658.90057;20772.56495;-113.6643826;-143.9866674;30.32228471;2.35127E-08;9.09799E-08;-6.1763E-08;50.21543932;50.04487711;50.09128294;0.598009296;0.202858513;0.686898821;15.77751354;-24.96520619;47.50345945;403.6444193;54.4948703;;;;;;;;;;;;;;;;;;;;;
0;20100923;20663;20740.73;20957;20643;-0.001;-0.000617244;-263.21;20671.48971;20738.28116;-66.79144736;-128.5476234;61.756176;8.24989E-08;1.27553E-07;-3.63452E-08;50.13202028;50.07821227;50.1311338;0.449078812;0.252172752;0.772524013;15.3797206;-41.26494845;60.42257973;397.2412465;49.98895965;;;;;;;;;;;;;;;;;;;;;
0;20100924;20745;20365.3;20760;20328;-0.018;-0.018101099;-507.49;20624.3836;20336.60914;287.7744594;-45.28320681;333.0576662;-4.93563E-08;1.14064E-07;1.6149E-08;50.28303823;50.18778691;50.14757434;0.741704925;0.414271601;0.807848844;15.81228713;-79.96907216;4.894746511;399.7240146;44.3906538;;;;;;;;;;;;;;;;;;;;;
1;20100927;20505;20262.8;20583;20027;-0.005;-0.005033071;-421.56;20568.75535;20257.12237;311.632981;26.10003076;285.5329503;-1.4116E-07;6.79916E-08;-1.12788E-08;50.37163025;50.2726461;50.16884608;1;0.539807721;0.853554176;16.85370324;-78.83303411;-41.6946776;410.886585;42.31914414;;;;;;;;;;;;;;;;;;;;;
0;20100928;20162;20607.72;20667;20095;0.017;0.017022327;89.76;20574.74992;20634.68905;-59.93913261;8.892198086;-68.83133069;-5.03142E-08;9.80746E-08;-1.41146E-08;50.32320477;50.2619941;50.19551314;0.897266453;0.524049724;0.906647037;17.51219975;-47.87073609;-16.86199152;422.3946861;48.64108759;;;;;;;;;;;;;;;;;;;;;
0;20100929;20687;20593.94;20747;20557;-0.001;-0.000668681;-159.6;20577.70224;20590.80546;-13.10322158;4.493114152;-17.59633573;-9.28525E-08;1.10949E-07;1.962E-08;50.25572195;50.23187894;50.18033721;0.646454762;0.479498976;0.872501315;17.82775348;-49.10771993;17.86624331;405.7950656;49.30098264;;;;;;;;;;;;;;;;;;;;;
0;20100930;20470;20541.59;20714;20305;-0.003;-0.00254201;-199.14;20572.14651;20537.8042;34.34231204;10.46295373;23.87935831;-1.06002E-07;1.00731E-07;-2.79766E-09;50.13113723;50.293935;50.144049;0.26644456;0.571301386;0.760427835;18.6800315;-53.8070018;-34.9849301;406.0239895;52.2729244;;;;;;;;;;;;;;;;;;;;;
0;20101001;20637;20372.45;20732;20319;-0.008;-0.008234027;7.15;20541.42397;20359.73045;181.6935215;44.70906728;136.9844542;-1.1665E-07;2.33776E-09;3.67E-09;50.2072549;50.31771201;50.15668465;0.362553914;0.896572589;0.792993781;19.4004762;-68.99012567;-64.91637759;406.522276;44.98443077;;;;;;;;;;;;;;;;;;;;;
0;20101004;20231;20379;20819;20194;0.000;0.000321513;116.2;20516.43567;20380.48227;135.9533919;62.95793219;72.99545966;-7.07364E-08;-1.97149E-09;2.443E-08;50.11581566;50.240864;50.13527832;0;0.75471831;0.737823106;20.34499776;-68.4021544;-72.65550098;422.1278277;43.32079719;;;;;;;;;;;;;;;;;;;;;
0;20101005;20516;20391.27;20664;20333;0.001;0.00060209;-216.45;20497.17941;20392.09983;105.0795839;71.38226253;33.69732136;-2.82893E-08;-2.78321E-08;4.55746E-08;50.06511961;50.0933532;50.09162017;0;0.452732696;0.625302705;21.22205348;-65.60245515;-67.12464497;415.6186972;43.81218687;;;;;;;;;;;;;;;;;;;;;
1;20101006;20393;20090.97;20418;20068;-0.015;-0.01472689;-502.97;20434.68565;20067.80617;366.8794865;130.4817073;236.3977792;-1.59162E-07;-6.74367E-08;3.5207E-08;50.04324679;50.03483854;50.14824993;0;0.310000788;0.771254927;22.60194662;-93.81334623;-150.2233452;410.9316474;40.18454541;;;;;;;;;;;;;;;;;;;;;
0;20101007;20078;20517.98;20548;20000;0.021;0.021253827;-23.61;20447.50017;20552.60876;-105.1085878;83.3636483;-188.4722361;-4.92545E-08;1.70701E-08;3.62187E-08;50.1258625;50.08118112;50.09568992;0.251583049;0.423041957;0.635791684;23.29654086;-46.48966942;-88.69349801;420.722244;41.98166769;;;;;;;;;;;;;;;;;;;;;
1;20101008;20598;20568.31;20708;20538;0.003;0.002452971;195.86;20466.0863;20569.51779;-103.4314915;46.00462035;-149.4361118;5.07968E-08;9.63856E-10;9.1292E-08;50.14744328;50.12274942;50.01610574;0.31730127;0.524437433;0.482247205;23.26193766;-41.29028926;-1.695425745;404.2435123;42.22088605;;;;;;;;;;;;;;;;;;;;;
0;20101011;20563;20691.9;20865;20468;0.006;0.006008758;312.9;20500.82687;20701.31402;-200.48715;-3.293733731;-197.1934163;1.03856E-07;-1.7188E-08;7.17174E-08;50.1542946;50.16417112;50.08471405;0.396658861;0.457210007;0.680244283;22.61036674;-27.70114943;26.57006766;403.7261185;42.94788442;;;;;;;;;;;;;;;;;;;;;
1;20101012;20710;20750.74;20828;20613;0.003;0.002843625;359.47;20539.27504;20754.542;-215.2669581;-45.6883786;-169.5785795;3.52333E-08;-7.36705E-09;7.45955E-08;50.18330967;50.1636847;50.15148039;0.659196468;0.455490455;0.872925654;22.0053366;-21.55276907;50.19745749;390.2456815;45.72070838;;;;;;;;;;;;;;;;;;;;;
0;20101013;20818;20837.71;20858;20733;0.004;0.004191176;746.74;20585.18811;20844.10754;-258.9194272;-88.33458832;-170.5848389;5.84087E-08;-1.66788E-08;8.88266E-08;50.31273991;50.27085047;50.09138103;1;0.834337469;0.699484554;21.31790752;-3.154913295;90.67009656;371.2995614;49.60011147;;;;;;;;;;;;;;;;;;;;;
1;20101014;20671;20750.22;20846;20521;-0.004;-0.004198638;232.24;20610.57763;20742.99788;-132.420249;-97.15172045;-35.26852852;5.06713E-08;-2.71324E-08;9.32211E-08;50.2273912;50.19224536;50.13161676;0.683299136;0.556456642;0.815601083;21.336404;-13.26936416;57.04733594;367.9924499;55.55885002;;;;;;;;;;;;;;;;;;;;;
0;20101015;20846;21145.26;21206;20798;0.019;0.01903787;576.95;20692.83646;21176.20324;-483.3667815;-174.3947326;-308.9720488;1.78699E-07;3.31561E-08;3.21274E-08;50.29171275;50.22443953;50.1867721;0.921975163;0.670267861;0.974774175;19.95526322;-5.036484245;196.5312693;374.2629892;64.70953059;;;;;;;;;;;;;;;;;;;;;
0;20101018;21231;21094.86;21266;21081;-0.002;-0.002383513;402.96;20754.68623;21088.60283;-333.9165937;-206.2991048;-127.6174888;1.66302E-07;4.89833E-08;5.99284E-08;50.06663658;50.10460503;50.15986661;0.086791786;0.246634964;0.897127486;18.5916513;-13.51816746;205.8851398;360.7442042;55.73443557;;;;;;;;;;;;;;;;;;;;;
1;20101019;21126;21062.18;21216;20909;-0.002;-0.001549193;311.44;20801.99297;21060.14747;-258.1545075;-216.6701854;-41.48432214;1.56347E-07;6.44792E-08;3.78658E-08;50.00292258;50.00995617;50.12661482;0;0;0.801165961;17.77682079;-16.09952607;146.3038134;356.9053325;57.07505795;;;;;;;;;;;;;;;;;;;;;
0;20101020;21040;21258.59;21292;20985;0.009;0.009325246;420.88;20872.23866;21273.85481;-401.616145;-253.6593773;-147.9567677;2.68043E-07;5.88116E-08;3.33488E-08;49.82684969;50.06354346;50.17465208;0;0.174122732;0.93979695;16.74011762;-2.585913313;155.1646054;353.3406659;60.68136648;;;;;;;;;;;;;;;;;;;;;
1;20101021;21244;21233.48;21497;21187;-0.001;-0.00118117;483.26;20927.81425;21230.37425;-302.5599907;-263.4395;-39.12049074;1.62701E-07;5.75532E-08;6.93978E-08;49.80939589;49.85616792;50.10698173;0;0;0.744506701;16.01984795;-17.60320641;163.6742961;350.244904;56.16089686;;;;;;;;;;;;;;;;;;;;;
1;20101022;21162;21425.79;21442;21162;0.009;0.009056923;280.53;21004.42591;21440.82198;-436.3960733;-298.0308147;-138.3652587;1.92063E-07;1.20414E-07;5.22906E-08;49.97996204;49.99606508;50.1747822;0.338865956;0.337359649;0.933175844;15.2561139;-4.756847027;145.4544573;345.2274109;59.70182119;;;;;;;;;;;;;;;;;;;;;
0;20101025;21384;21616.43;21674;21357;0.009;0.008897688;521.57;21098.58038;21629.93831;-531.3579256;-344.6962369;-186.6616888;2.03734E-07;1.51574E-07;4.47126E-08;50.16257141;50.15881209;50.23540427;0.701658332;0.729821316;1;15.29566901;-3.4390681;161.115852;343.2111673;62.14322907;;;;;;;;;;;;;;;;;;;;;
0;20101026;21544;21536.21;21635;21499;-0.004;-0.003711066;474.03;21165.90802;21529.00013;-363.0921132;-348.3754121;-14.71670111;1.74057E-07;1.04003E-07;6.10663E-08;50.1431468;49.81455353;50.17877734;0.663067203;0;0.838265319;15.33239876;-8.231182796;137.7123634;328.4103696;58.38438137;;;;;;;;;;;;;;;;;;;;;
0;20101027;21627;21435.03;21627;21361;-0.005;-0.004698134;176.44;21207.3114;21427.80153;-220.4901296;-322.7983556;102.308226;1.33408E-07;9.50944E-08;4.23786E-08;50.20705118;49.82415785;50.11265924;0.824468981;0.021048382;0.46369706;14.77949553;-19.81509121;105.9753055;323.952486;56.80649847;;;;;;;;;;;;;;;;;;;;;
0;20101028;21411;21363.52;21476;21200;-0.003;-0.003336128;130.04;21231.34349;21358.57527;-127.2317757;-283.6850396;156.4532639;1.37892E-07;9.35542E-08;3.47589E-08;50.08672035;49.87355247;50.05603806;0.57498396;0.129299441;0.18209112;13.81064836;-25.74461028;74.64769636;320.5273085;58.29309295;;;;;;;;;;;;;;;;;;;;;
1;20101029;21220;21250.82;21525;21195;-0.005;-0.005275348;-174.97;21234.33988;21242.53113;-8.191256018;-228.5862829;220.3950269;2.42123E-08;1.01012E-07;3.96618E-08;50.17710422;49.94884191;50.02931896;0.924691151;0.294300401;0.060252174;12.92624764;-36.70251518;64.24528776;321.2039293;50.49045337;;;;;;;;;;;;;;;;;;;;;
0;20101101;21377;21509.62;21619;21290;0.012;0.012178354;-106.81;21276.69067;21530.1653;-253.474632;-233.5639527;-19.9106793;9.16203E-08;1.27358E-07;4.51999E-08;50.16259063;50.09774269;50.07647992;0.888193246;0.620624702;0.275305892;12.4656212;-14.2567216;84.30448387;324.5593629;56.00279758;;;;;;;;;;;;;;;;;;;;;
0;20101102;21419;21450.61;21514;21319;-0.003;-0.002743424;-85.6;21303.44749;21444.49036;-141.0428756;-215.0597373;74.01686169;8.6305E-08;1.1991E-07;7.78337E-08;50.08677052;50.17504846;50.00660352;0.697525318;0.879500469;0;12.03789664;-19.37467476;70.9408194;315.3051227;53.49584048;;;;;;;;;;;;;;;;;;;;;
1;20101103;21584;21184.93;21604;21112;-0.012;-0.012385662;-250.1;21285.21403;21164.96382;120.2502084;-147.9977482;268.2479566;-1.50955E-08;1.2694E-07;5.56556E-08;50.19434438;50.11826693;49.99794397;0.968045701;0.740970418;0;11.59512643;-55.82990868;40.19288413;327.9261854;44.10914001;;;;;;;;;;;;;;;;;;;;;
0;20101104;21209;21397.82;21443;21147;0.010;0.010049125;34.3;21302.53802;21415.73201;-113.1939914;-141.0369968;27.84300544;3.75381E-08;9.94949E-08;3.6137E-08;50.13676492;50.17723061;50.02840626;0.690490458;1;0.128283709;11.18398267;-36.10196078;41.36572279;325.6457436;47.81590552;;;;;;;;;;;;;;;;;;;;;
1;20101105;21420;21180.81;21540;21125;-0.010;-0.010141687;-70.01;21283.81063;21162.73908;121.0715587;-88.61528572;209.6868444;-5.27189E-08;7.07829E-08;8.23363E-08;50.19232161;50.16601917;49.96754667;0.877591044;0.969086983;0;10.4151876;-64.46928105;23.03449355;332.0281904;44.6647068;;;;;;;;;;;;;;;;;;;;;
0;20101108;21482;21469.19;21620;21425;0.014;0.013615154;-40.43;21312.33054;21492.76315;-180.4326111;-106.9787508;-73.45386032;-3.00375E-08;8.75469E-08;7.30251E-08;50.13520838;50.13654229;49.95440036;0.402956032;0.887811154;0;10.05631067;-29.7256894;85.24055421;339.6826054;46.60264214;;;;;;;;;;;;;;;;;;;;;
0;20101109;21550;21166.98;21575;21110;-0.014;-0.014076451;-283.63;21289.96892;21141.91976;148.049158;-55.97316905;204.022327;-7.9436E-08;4.88287E-08;6.85172E-08;50.19706884;50.20141692;49.97361447;0.917042552;1;0.068376662;10.26785911;-89.89716312;4.480144391;348.6338479;43.19534111;;;;;;;;;;;;;;;;;;;;;
1;20101110;21142;21228.98;21235;20990;0.003;0.00292909;44.05;21280.58601;21235.67694;44.909064;-35.79672244;80.70578643;-4.32756E-08;4.57135E-08;4.65385E-08;50.15834487;50.14053374;49.95830819;0.649075659;0.842623556;0.013906658;10.87975217;-65.06140351;-63.33784116;341.2314302;45.71429082;;;;;;;;;;;;;;;;;;;;;
0;20101111;21280;21578.48;21637;21240;0.017;0.016463344;180.66;21326.41585;21604.84947;-278.433615;-84.32410096;-194.1095141;4.91809E-08;9.28495E-08;5.45276E-08;50.22255361;50.17018794;49.95745625;1;0.919276476;0.010874889;10.40703438;-13.96491228;86.7198628;346.0020423;48.90638261;;;;;;;;;;;;;;;;;;;;;
0;20101112;21452;21058.01;21537;20975;-0.024;-0.024119864;-122.8;21285.12264;21015.94543;269.1772174;-13.62383728;282.8010547;-3.90921E-08;-7.32907E-09;9.63176E-08;50.26796757;50.16960264;49.89945946;1;0.917763527;0;10.2622191;-87.46072508;-85.3231755;364.393325;46.02528814;;;;;;;;;;;;;;;;;;;;;
0;20101115;21045;20855.96;21060;20725;-0.010;-0.009594924;-613.23;21219.09762;20843.65343;375.4441923;64.18976864;311.2544237;-1.43869E-07;-2.46887E-08;5.68399E-08;50.31604309;50.25850555;49.97421271;1;1;0.222516475;10.84547684;-85.64035088;-232.6115556;362.2938018;43.54506198;;;;;;;;;;;;;;;;;;;;;
1;20101116;20360;20829.83;20989;20337;-0.001;-0.001252879;-337.15;21159.21029;20828.76666;330.4436355;117.440542;213.0030935;-1.36894E-07;-2.40084E-08;4.00306E-08;50.43863585;50.33786533;50.05457297;1;1;0.461723196;12.28966308;-62.09;-268.4615876;382.9871017;50.88350158;;;;;;;;;;;;;;;;;;;;;
0;20101117;20739;20993.27;21024;20634;0.008;0.007846439;-235.71;21133.68102;21005.9241;127.7569155;119.5038167;8.253098826;-3.94538E-08;-2.73436E-08;6.18508E-08;50.37215598;50.2832162;49.96348138;0.780903567;0.859522279;0.190572746;13.49190059;-49.51769231;-164.9914404;383.488023;53.68679001;;;;;;;;;;;;;;;;;;;;;
1;20101118;20789;20563.07;20889;20559;-0.021;-0.020492282;-1015.41;21045.89471;20529.0043;516.8904083;198.981135;317.9092733;-1.88805E-07;-7.48714E-08;4.06616E-08;50.44372616;50.38517068;50.0597426;1;1;0.477111526;14.77574601;-82.61;-190.6020724;387.115307;52.14095946;;;;;;;;;;;;;;;;;;;;;
1;20101119;20609;20639.08;20718;20498;0.004;0.003696432;-418.93;20983.30783;20647.54736;335.7604684;226.3370017;109.4234667;-1.21061E-07;-8.7582E-08;2.17604E-09;50.34108056;50.2148057;50.06570955;0.667294379;0.361698781;0.494873243;16.10573809;-76.76307692;-164.7515339;375.1784994;50.32179145;;;;;;;;;;;;;;;;;;;;;
0;20101122;20773;20880.38;20945;20673;0.012;0.011691413;24.42;20967.47278;20898.2902;69.18257622;194.9061166;-125.7235404;-1.28875E-07;-7.988E-08;-1.66778E-09;50.20170735;50.22838773;50.08159425;0.151945778;0.412586184;0.542156888;16.3744934;-58.20153846;-92.47426479;370.2314637;49.58460131;;;;;;;;;;;;;;;;;;;;;
